address,databaseID,price,bedrooms,bathroom,sqft,zip,lat,lng,ancherRating,jamesRating
3083-Corinth-Rd-Gaffney-SC-29340,5e6acf20f9e27436a4df7deb,85000,3,1,865,29340,34.943983,-81.541882},,
709-S-Limestone-St-Gaffney-SC-29340,5e6acf3ff9e27436a4df7dec,167900,3,2,1668,29340,35.063092,-81.65732},,
800-Beech-St-Gaffney-SC-29340,5e6acfaef9e27436a4df7dee,54900,2,1,936,29340,35.0748397,-81.6366224},,
536-Skull-Shoals-Rd-Gaffney-SC-29340,5e6acfe1f9e27436a4df7df0,420000,4,3,2928,29340,34.883274,-81.52034499999999},,
107-Vadar-Cir-Gaffney-SC-29340,5e6ad073f9e27436a4df7df4,155900,3,2,1604,29340,35.0926417,-81.6181756},,
438-E-Jr-High-Rd-Gaffney-SC-29340,5e6ad084f9e27436a4df7df5,46900,3,1,1225,29340,35.057781,-81.623271},,
409-E-Robinson-St-Gaffney-SC-29340,5e6ad099f9e27436a4df7df6,43000,3,2,1472,29340,35.0743631,-81.6427003},,
201-Chandler-Dr-APT-28B-Gaffney-SC-29340,5e6ad0eef9e27436a4df7df9,39000,2,1,531,29340,35.0687941,-81.6367848},,
201-Chandler-Dr-APT-28A-Gaffney-SC-29340,5e6ad140f9e27436a4df7dfc,39000,2,1,531,29340,35.0687941,-81.6367848},,
201-Chandler-Dr-APT-28C-Gaffney-SC-29340,5e6ad17bf9e27436a4df7dfd,39000,2,1,531,29340,35.0687941,-81.6367848},,
2724-Union-Hwy-Gaffney-SC-29340,5e6ad225f9e27436a4df7dfe,659900,--,--,--,29340,35.032289,-81.643939},,
412-Serena-Dr-Arcadia-FL-34266,5e6ad413f9e27436a4df7dff,169900,3,2,1504,34266,27.2172004,-81.85208279999999},,
628-E-Magnolia-St-Arcadia-FL-34266,5e6ad428f9e27436a4df7e00,184900,--,--,1980,34266,27.2114668,-81.8531071},,
4628-NE-Cubitis-Ave-Arcadia-FL-34266,5e6ad43ff9e27436a4df7e01,109900,2,1,1382,34266,27.2619331,-81.8401744},,
340-N-Wilson-Ave-Arcadia-FL-34266,5e6ad45bf9e27436a4df7e02,219000,2,2,1792,34266,27.2226637,-81.86915239999999},,
203-N-Brevard-Ave-Arcadia-FL-34266,5e6ad4a8f9e27436a4df7e03,299999,3,2,2450,34266,27.2182656,-81.8578442},,
152-N-Osceola-Ave-Arcadia-FL-34266,5e6ad4fcf9e27436a4df7e04,186000,3,3,2397,34266,27.2162283,-81.85340579999999},,
2018-NE-Voss-Oaks-Cir-Arcadia-FL-34266,5e6ad52af9e27436a4df7e05,245000,3,2,1659,34266,27.2539154,-81.846577},,
1484-Shawnee-Ave-Labelle-FL-33935,5e77daeb4d0f710528c194dd,159900,3,2,1668,33935,26.771631,-81.459144},,
1501-SE-Plum-Dr-Arcadia-FL-34266,5e6ad56af9e27436a4df7e06,82500,2,2,1098,34266,27.1988715,-81.8512612},,
3044-NE-Hurst-Dr-Arcadia-FL-34266,5e6ad5a2f9e27436a4df7e07,125000,3,2,1782,34266,27.290019,-81.823765},,
5596-NW-Oak-Hill-Ave-Arcadia-FL-34266,5e6ad5fef9e27436a4df7e08,519000,2,1,1684,34266,27.271319,-81.877319},,
1051-SE-Maple-Dr-Arcadia-FL-34266,5e6ad665f9e27436a4df7e09,89900,2,1,792,34266,27.198013,-81.8514471},,
5673-SW-Us-Highway-17-Arcadia-FL-34266,5e6ad67cf9e27436a4df7e0a,190000,3,2,1364,34266,27.1417582,-81.89681589999999},,
1204-E-Charles-St-Arcadia-FL-34266,5e6ad6a2f9e27436a4df7e0b,156000,4,3,2100,34266,27.2223036,-81.8457233},,
1464-NE-Leisure-Ave-Arcadia-FL-34266,5e6ad733f9e27436a4df7e0c,99900,2,2,1315,34266,27.2159681,-81.8387657},,
2626-NE-Us-Highway-70-LOT-102-Arcadia-FL-34266,5e6adb3ff9e27436a4df7e20,18500,1,1,665,34266,27.2136911,-81.8314248},,
4611-SE-Tomlin-Dr-Arcadia-FL-34266,5e6ad788f9e27436a4df7e0d,349900,3,2,1777,34266,27.075636,-81.797872},,
1826-NW-County-Road-661-Arcadia-FL-34266,5e6ad7e6f9e27436a4df7e0e,450000,5,5,4258,34266,27.2175317,-81.8990359},,
811-W-Oak-St-Arcadia-FL-34266,5e6ad81bf9e27436a4df7e0f,129500,3,2,1634,34266,27.2181412,-81.8688431},,
711-E-Maple-St-Arcadia-FL-34266,5e6ad877f9e27436a4df7e10,169900,4,2,1932,34266,27.2187763,-81.8501622},,
502-W-Pine-St-Arcadia-FL-34266,5e6ad891f9e27436a4df7e11,84900,2,1,891,34266,27.2148951,-81.8681283},,
3410-SE-County-Road-760-Arcadia-FL-34266,5e6ad903f9e27436a4df7e13,699000,4,3,2779,34266,27.17841,-81.82167799999999},,
4155-N-Del-Monte-Dr-Toltec-AZ-85131,5e6ae5f3f9e27436a4df7e3b,141900,4,2,1232,85131,32.7955438,-111.6056827},,
2289-SE-Rice-St-Arcadia-FL-34266,5e6ad92cf9e27436a4df7e14,350000,3,2,1234,34266,27.11262,-81.839228},,
2626-NE-Highway-70-LOT-198-Arcadia-FL-34266,5e6ad986f9e27436a4df7e15,19000,1,1,--,34266,27.2136911,-81.8314248},,
143-N-Mills-Ave-Arcadia-FL-34266,5e6ad99ff9e27436a4df7e16,80000,3,2,1611,34266,27.2160765,-81.8531498},,
1712-SE-Maple-Dr-Arcadia-FL-34266,5e6ad9aff9e27436a4df7e17,145899,3,2,2096,34266,27.1984031,-81.8481135},,
5045-NW-Hidden-Lake-Cir-Arcadia-FL-34266,5e6ad9daf9e27436a4df7e18,374900,2,2,1824,34266,27.264066,-81.86541799999999},,
3653-NW-North-Rd-Arcadia-FL-34266,5e6ada01f9e27436a4df7e19,1099000,3,2,2980,34266,27.244032,-81.872231},,
4025-N-Arizona-St-Eloy-AZ-85131,5e6ae8bef9e27436a4df7e47,133000,--,--,2912,85131,32.7936031,-111.6155109},,
1822-SE-Cross-Ave-Arcadia-FL-34266,5e6ada33f9e27436a4df7e1a,699000,8,5,7005,34266,27.1974426,-81.76503070000001},,
3900-Fiftieth-Ln-NW-Arcadia-FL-34266,5e6ada8bf9e27436a4df7e1b,315000,3,2,1800,34266,27.2515126,-81.9921049},,
2371-SE-Hwy-31-Lot-67-Arcadia-FL-34266,5e6adad3f9e27436a4df7e1c,63000,4,2,1860,34266,27.190971,-81.83000799999999},,
4327-NW-North-Rd-Arcadia-FL-34266,5e6adaf5f9e27436a4df7e1d,1249000,2,3,2858,34266,27.253975,-81.866855},,
218-W-Whidden-St-Arcadia-FL-34266,5e6adb29f9e27436a4df7e1f,63000,2,1,821,34266,27.2201511,-81.8620263},,
60-Casa-Grande-Dr-Arcadia-FL-34266,5e6adb87f9e27436a4df7e21,62400,2,2,1536,34266,27.2140314,-81.82878339999999},,
414-E-Pine-St-Arcadia-FL-34266,5e6adba1f9e27436a4df7e22,89296,2,1,899,34266,27.2104438,-81.856692},,
1003-NE-Oak-St-Arcadia-FL-34266,5e6adbb4f9e27436a4df7e23,152252,2,2,1551,34266,27.2130678,-81.84926589999999},,
1736-SE-Plum-Dr-Arcadia-FL-34266,5e6adbf1f9e27436a4df7e24,160685,3,2,1824,34266,27.1994275,-81.8476867},,
6760-NE-Masters-Ave-Arcadia-FL-34266,5e6adc1af9e27436a4df7e25,1350000,7,6,1454,34266,27.294878,-81.846964},,
1381-SE-Airport-Rd-Arcadia-FL-34266,5e6adc84f9e27436a4df7e26,284900,2,3,2596,34266,27.2036399,-81.843611},,
126-N-Marshall-Ave-Arcadia-FL-34266,5e6adc92f9e27436a4df7e27,124807,3,2,1496,34266,27.2224279,-81.8701978},,
1073-NW-Brownville-St-Arcadia-FL-34266,5e6adcaaf9e27436a4df7e28,134022,2,2,862,34266,27.3036346,-81.8599855},,
3-Robinson-Ct-Arcadia-FL-34266,5e6adcc8f9e27436a4df7e29,198900,3,1,1248,34266,27.218049,-81.869339},,
4418-NE-Masters-Ave-Arcadia-FL-34266,5e6adcf4f9e27436a4df7e2a,107722,2,2,1170,34266,27.2588617,-81.8484977},,
2418-SE-Airport-Rd-Arcadia-FL-34266,5e6add31f9e27436a4df7e2b,349900,4,3,2298,34266,27.187643,-81.83895199999999},,
2138-NE-Cody-St-Arcadia-FL-34266,5e6add41f9e27436a4df7e2c,90902,3,2,1841,34266,27.2132138,-81.83846690000001},,
131-S-Mills-Ave-Arcadia-FL-34266,5e6add6cf9e27436a4df7e2d,310000,4,2,2240,34266,27.215486,-81.8531924},,
4645-NW-Desoto-St-Arcadia-FL-34266,5e6add7ef9e27436a4df7e2e,96699,2,2,1015,34266,27.2092354,-81.91927129999999},,
1109-N-Arcadia-Ave-Arcadia-FL-34266,5e6add98f9e27436a4df7e2f,199000,3,2,1505,34266,27.2316336,-81.85946589999999},,
223-Bridle-Path-Arcadia-FL-34266,5e6adda5f9e27436a4df7e30,91396,2,1,850,34266,27.2247585,-81.8738032},,
1039-SE-Maple-Dr-Arcadia-FL-34266,5e6addb6f9e27436a4df7e31,79955,3,1,1419,34266,27.1980131,-81.85149799999999},,
301-N-Hillsborough-Ave-Arcadia-FL-34266,5e6addd6f9e27436a4df7e32,135000,2,1,1344,34266,27.2195058,-81.8548569},,
6978-SW-County-Road-760-Arcadia-FL-34266,5e6ade42f9e27436a4df7e33,943000,3,2,1612,34266,27.1905658,-81.7604088},,
2742-S-Hwy-31-Arcadia-FL-34266,5e6ade60f9e27436a4df7e34,1000000,5,5,5742,34266,27.185478,-81.825707},,
4192-NW-County-Road-661a-Arcadia-FL-34266,5e6ade86f9e27436a4df7e35,899900,3,2,1718,34266,27.252082,-81.905795},,
2742-SE-Hwy-31-Arcadia-FL-34266-Arcadia-FL-34266,5e6adf48f9e27436a4df7e36,1000000,5,4,5742,34266,27.185478,-81.825707},,
1038-NE-Canal-Ave-Arcadia-FL-34266,5e6adfb6f9e27436a4df7e37,275000,2,1,940,34266,27.2097401,-81.83287469999999},,
3289-NE-Highway-17-Arcadia-FL-34266,5e6ae11bf9e27436a4df7e38,219000,--,--,2660,34266,27.2427308,-81.849522},,
2683-E-Cornman-Rd-Eloy-AZ-85131,5e6ae58df9e27436a4df7e39,180000,3,2,1456,85131,32.835438,-111.5385158},,
317-W-Dr-Martin-Luther-King-Jr-St-Eloy-AZ-85131,5e6ae5d3f9e27436a4df7e3a,129000,3,2,1226,85131,32.7501941,-111.5605476},,
5441-W-Gulch-Dr-Eloy-AZ-85131,5e6ae61af9e27436a4df7e3c,465000,3,3,3020,85131,32.8145291,-111.644716},,
4806-W-Buckskin-Dr-Eloy-AZ-85131,5e6ae64cf9e27436a4df7e3d,349000,2,2.5,2250,85131,32.8101175,-111.6332343},,
5202-W-Buckskin-Dr-Eloy-AZ-85131,5e6ae694f9e27436a4df7e3e,279000,2,2,1696,85131,32.8100561,-111.6399649},,
4155-W-Painted-Horse-Dr-Eloy-AZ-85131,5e6ae6b8f9e27436a4df7e3f,315000,2,2,1527,85131,32.816047,-111.622192},,
4785-W-Nogales-Way-Eloy-AZ-85131,5e6ae6ddf9e27436a4df7e40,324900,3,3,2100,85131,32.811549,-111.63279},,
3943-Grayton-Dr-New-Port-Richey-FL-34652,5e79f4a61f19d194c8a0246c,120381,2,1,1068,34652,28.2155035,-82.74851559999999},,
5149-N-Scottsdale-Rd-Eloy-AZ-85131,5e6ae70af9e27436a4df7e41,389900,2,2.5,2250,85131,32.8090086,-111.6347248},,
4414-W-Agave-Ave-Eloy-AZ-85131,5e6ae754f9e27436a4df7e42,338000,2,2,1718,85131,32.8196916,-111.6267132},,
4906-W-Western-Sunset-Ln-Eloy-AZ-85131,5e6ae821f9e27436a4df7e43,314900,2,2,2371,85131,32.8131387,-111.6349419},,
5153-W-Mohawk-Dr-Eloy-AZ-85131,5e6ae843f9e27436a4df7e44,259900,2,2,1414,85131,32.8118663,-111.639328},,
513-W-10th-St-Eloy-AZ-85131,5e6ae858f9e27436a4df7e45,74158,--,--,964,85131,32.7591968,-111.5639945},,
4560-W-Agave-Ave-Eloy-AZ-85131,5e6ae877f9e27436a4df7e46,319000,2,2,1581,85131,32.8198587,-111.6291586},,
5270-N-Willcox-Dr-Eloy-AZ-85131,5e6ae8def9e27436a4df7e48,299900,2,2.5,1707,85131,32.2528519,-109.8320124},,
3270-W-Caballero-Dr-Eloy-AZ-85131,5e6ae8eef9e27436a4df7e49,69000,3,2,1280,85131,32.827866,-111.6071267},,
5328-N-Cordes-Dr-Eloy-AZ-85131,5e6ae90ff9e27436a4df7e4a,465000,3,3.5,2489,85131,32.8115369,-111.6319999},,
4577-W-Pueblo-Dr-Eloy-AZ-85131,5e6ae92df9e27436a4df7e4b,369900,2,2.5,2461,85131,32.8091875,-111.629258},,
4403-W-Box-Canyon-Dr-Eloy-AZ-85131,5e6ae954f9e27436a4df7e4c,317000,2,2,1720,85131,32.8180712,-111.6265036},,
5845-N-Turquoise-Ln-Eloy-AZ-85131,5e6ae988f9e27436a4df7e4d,244900,2,2,1405,85131,32.7957824,-111.6047102},,
3940-W-Giles-St-Eloy-AZ-85131,5e6ae9adf9e27436a4df7e4e,139900,--,--,1637,85131,32.7933509,-111.6178399},,
5167-W-Pueblo-Dr-Eloy-AZ-85131,5e6ae9def9e27436a4df7e4f,289900,2,2,1720,85131,32.8085869,-111.6394991},,
5407-N-Sonora-Ln-Eloy-AZ-85131,5e6aea00f9e27436a4df7e50,349900,2,2.5,2511,85131,32.8126361,-111.6341658},,
22615-S-Barrett-Rd-Eloy-AZ-85131,5e6aea44f9e27436a4df7e51,350000,3,2,1568,85131,32.6947629,-111.5162026},,
4826-W-Posse-Dr-Eloy-AZ-85131,5e6aea71f9e27436a4df7e52,219900,2,2,1464,85131,32.817981,-111.6338298},,
5100-W-Nogales-Way-Eloy-AZ-85131,5e6aeac7f9e27436a4df7e53,289900,2,2,1725,85131,32.8120636,-111.6382648},,
1426-Dolphin-Dr-Lakeland-FL-33801,5e75a456f8e7454e6074cff2,224359,4,3,2198,33801,28.025283,-81.902743},,
4954-W-Gulch-Dr-Eloy-AZ-85131,5e6aeae8f9e27436a4df7e54,239900,2,2,1692,85131,32.8176731,-111.6361455},,
5245-N-Gila-Trail-Dr-Eloy-AZ-85131,5e6aeb13f9e27436a4df7e55,289000,2,2,1724,85131,32.8103261,-111.6368441},,
4304-W-Agave-Ave-Eloy-AZ-85131,5e6aeb48f9e27436a4df7e56,380000,3,3,2351,85131,32.8185675,-111.6245704},,
4371-W-Agave-Ave-Eloy-AZ-85131,5e6aebb0f9e27436a4df7e58,367000,2,2.5,2202,85131,32.8192049,-111.6260378},,
5501-W-Pueblo-Dr-Eloy-AZ-85131,5e6aebd4f9e27436a4df7e59,325000,2,2,1645,85131,32.812147,-111.645288},,
4739-E-Colt-Dr-Eloy-AZ-85131,5e6aebe5f9e27436a4df7e5a,158149,2,1,1392,85131,32.7848921,-111.5168566},,
4324-W-Winslow-Way-Eloy-AZ-85131,5e6aec40f9e27436a4df7e5c,394412,2,2.5,1997,85131,32.816361,-111.6249347},,
4452-W-Pueblo-Dr-Eloy-AZ-85131,5e6aec71f9e27436a4df7e5d,425000,2,2.5,2420,85131,32.8100473,-111.6272506},,
4852-W-Tortoise-Dr-Eloy-AZ-85131,5e6aed6bf9e27436a4df7e5e,375634,2,2.5,2215,85131,32.810828,-111.63406},,
4906-W-Posse-Dr-Eloy-AZ-85131,5e6aed96f9e27436a4df7e60,217000,2,2,1271,85131,32.8172284,-111.6353536},,
4839-W-Tortoise-Dr-Eloy-AZ-85131,5e6aedbff9e27436a4df7e61,353142,2,2.5,1884,85131,32.810429,-111.633812},,
211-E-8th-St-Eloy-AZ-85131,5e6aedebf9e27436a4df7e62,160447,--,--,1476,85131,32.7572556,-111.5511853},,
4033-School-Cir-Labelle-FL-33935,5e77db404d0f710528c194df,149900,3,2,1476,33935,26.7548325,-81.3945399,useless,useless
416-Palastro-Ave-Auburndale-FL-33823,5e7c0123ccaa4a3ba0beb302,364900,5,3,3824,33823,28.0962156,-81.7737676,rich,rich
4138-Juliana-Lake-Dr-Auburndale-FL-33823,5e7c021accaa4a3ba0beb307,359900,4,4,2726,33823,28.1421428,-81.8065087,rich,useless
780-Oklahoma-Ave-Labelle-FL-33935,5e77db584d0f710528c194e0,269000,3,2,2238,33935,26.7643044,-81.4260312},,
1916-Johnson-St-Mission-TX-78572,5e7b9eaeccaa4a3ba0beb10a,59900,3,2,1216,78572,26.2443407,-98.4019968,poor,unsure
406-Saturn-St-Mission-TX-78572,5e7bc9f0ccaa4a3ba0beb1e0,55000,2,2,924,78572,26.2060389,-98.3054437,poor,poor
4706-Brookshire-Ct-Lake-Wales-FL-33898,5e9dcb8e590ccc52909b8e55,452900,5,5,4018,33898,27.9698278,-81.593688,rich,unsure
4340-Sunstate-Dr-New-Port-Richey-FL-34652,5e79f4c41f19d194c8a0246d,58710,--,2,1050,34652,28.222348,-82.741467},,
2520-Lawndale-Rd-Lakeland-FL-33801,5e75a573f8e7454e6074cff9,79999,3,1,1261,33801,28.0346607,-81.9086212,useless,useless
1652-Deverly-Dr-790-Lakeland-FL-33801,5e75a513f8e7454e6074cff6,66600,2,2,1704,33801,28.0671997,-81.8674195,medium,unsure
1214-Skyview-Cv-Lakeland-FL-33801,5e75a5d5f8e7454e6074cffc,52020,2,2,1056,33801,28.0282255,-81.8963702,medium,poor
110-Onyx-Ct-Auburndale-FL-33823,5e7bfd8cccaa4a3ba0beb2f0,347900,5,3,2683,33823,28.0935779,-81.7767155,rich,rich
1610-Reynolds-Rd-LOT-87-Lakeland-FL-33801,5e75a690f8e7454e6074d000,64900,2,2,840,33801,28.0231335,-81.8893697,medium,medium
4561-Drummond-Pl-461-Lakeland-FL-33801,5e75a643f8e7454e6074cffe,59000,3,2,1344,33801,28.063883,-81.8675097,medium,medium
173-Juliana-Ridge-Way-Auburndale-FL-33823,5e7c052cccaa4a3ba0beb314,349000,3,2,2220,33823,28.1426107,-81.8052275,rich,rich
2402-W-Bogey-Dr-Mission-TX-78572,5e7bc1c9ccaa4a3ba0beb1b6,54900,2,2,1080,78572,26.2519989,-98.4121579,poor,poor
1500-Evergreen-Ave-APT-81-Mission-TX-78572,5e7babe0ccaa4a3ba0beb14d,49900,2,2,720,78572,26.2098764,-98.3100181,poor,poor
195-Brookshire-Dr-Lake-Wales-FL-33898,5e7a8ffaa0a7f0c61005f5e2,251350,4,2,2265,33898,27.9665161,-81.5923351,rich,rich
20698-Us-Highway-59-New-Caney-TX-77357,5e76ca4110ae644708157494,1778500,2,1,1120,77357,46.8690227,-95.8932106,useless,useless
4537-Divot-Pl-Lakeland-FL-33801,5e75a8e1f8e7454e6074d00b,36500,2,2,1036,33801,28.0615181,-81.8677754,medium,unsure
1800-Jefferson-St-Mission-TX-78572,5e7baf71ccaa4a3ba0beb15f,49900,3,2,980,78572,26.2420221,-98.4032253,poor,poor
1836-N-Crystal-Lake-Dr-APT-11-Lakeland-FL-33801,5e75a979f8e7454e6074d00f,115000,3,3,1482,33801,28.0291041,-81.9259482},,
1810-Jefferson-St-Mission-TX-78572,5e7baecbccaa4a3ba0beb15b,49000,2,2,784,78572,26.242716,-98.4031531,poor,poor
2013-Amy-St-Mission-TX-78572,5e7bc2ccccaa4a3ba0beb1bc,47900,2,2,924,78572,26.206557,-98.293578,poor,poor
224-Crescent-Ridge-Rd-Auburndale-FL-33823,5e7c123dccaa4a3ba0beb354,344059,4,2,2169,33823,28.1436938,-81.8061319,rich,rich
702-Showers-Dr-125-Mission-TX-78572,5e7bcb4bccaa4a3ba0beb1e8,42000,2,2,924,78572,26.209514,-98.3061675,poor,poor
6725-Rocky-Point-Rd-Lake-Wales-FL-33898,5e7a8ae4a0a7f0c61005f5c9,324900,4,3,1512,33898,27.9966323,-81.530211,unsure,rich
1005-Berry-St-Mission-TX-78572,5e7ba074ccaa4a3ba0beb112,35000,3,2,1622,78572,26.2179101,-98.3353464,useless,useless
1405-Deverly-Dr-376-Lakeland-FL-33801,5e75ab45f8e7454e6074d01c,51900,2,2,1652,33801,28.0630433,-81.8692459,medium,useless
4306-Dirkshire-Loop-876-Lakeland-FL-33801,5e75ac1af8e7454e6074d021,48000,2,2,1700,33801,28.0652275,-81.8704687,medium,medium
27766-Knoll-Acres-New-Caney-TX-77357,5e76b92910ae64470815746a,419000,3,2,1578,77357,30.1497362,-95.1358977,rich,rich
19264-Yellow-Chestnut-Ln-New-Caney-TX-77357,5e76ccbe10ae644708157497,418476,5,4,3646,77357,30.1629263,-95.1964232,rich,rich
1409-Schalamar-Creek-Dr-Lakeland-FL-33801,5e75ac45f8e7454e6074d022,45000,2,2,1176,33801,28.0637416,-81.8669449,medium,medium
7514-Par-Dr-Mission-TX-78572,5e7bc6f8ccaa4a3ba0beb1d2,37000,3,2,896,78572,26.2510561,-98.4108623,poor,poor
56-Lampshire-Ave-Mission-TX-78572,5e7ba2a0ccaa4a3ba0beb11f,29900,2,2,924,78572,26.2143806,-98.3745422,poor,poor
2308-Golfview-St-Lakeland-FL-33801,5e75ada9f8e7454e6074d027,64900,2,1,572,33801,28.0532336,-81.91354670000001},,
401-W-12th-St-Weslaco-TX-78596,5e7d2085ccaa4a3ba0beb946,950000,4,8,4154,78596,26.1475895,-97.9938386,rich,rich
2419-Hummingbird-St-New-Caney-TX-77357,5e76bb0d10ae64470815746f,384900,4,4,3382,77357,30.1707386,-95.1624107,rich,rich
4584-Delmar-Dr-Lakeland-FL-33801,5e75ae90f8e7454e6074d02c,49300,2,2,1296,33801,28.0661045,-81.8667458,medium,medium
1220-Lion-Lake-Dr-N-Weslaco-TX-78596,5e7d2503ccaa4a3ba0beb962,725000,4,3,5320,78596,26.072911,-97.9683939,rich,rich
1714-Blue-Lake-Dr-Lakeland-FL-33801,5e75af6ef8e7454e6074d02f,76900,2,2,1056,33801,28.0218834,-81.8974365},,
2912-W-18th-St-Weslaco-TX-78596,5e7d267eccaa4a3ba0beb96a,399500,5,4,5056,78596,26.1409461,-98.0198676,rich,rich
2309-Bald-Cypress-Dr-Weslaco-TX-78596,5e7d2368ccaa4a3ba0beb958,243200,4,4,2644,78596,26.144925,-98.0134713,rich,rich
4153-Orchid-Blvd-Lake-Wales-FL-33898,5e9dcca6590ccc52909b8e5a,219000,3,2,1606,33898,27.999792,-81.5307127,useless,useless
2676-Clubhouse-Dr-Lake-Wales-FL-33898,5e7a8a6ea0a7f0c61005f5c7,217500,3,2,2146,33898,27.900203,-81.542114,rich,rich
413-Opal-Ave-Auburndale-FL-33823,5e7c05d4ccaa4a3ba0beb317,339900,4,4,2963,33823,28.0950806,-81.7737676,rich,rich
603-Chrysolite-Dr-Weslaco-TX-78596,5e7d252bccaa4a3ba0beb963,259000,5,4,3308,78596,26.1536826,-98.0062755,rich,rich
626-Nora-St-Weslaco-TX-78596,5e7d20dfccaa4a3ba0beb948,220000,3,3,3053,78596,26.1009431,-97.9875784,rich,rich
4444-Sunstate-Dr-New-Port-Richey-FL-34652,5e79f4e21f19d194c8a0246e,38121,--,1,736,34652,28.223883,-82.741574},,
1502-Sils-Rd-Lake-Wales-FL-33898,5e9dcac8590ccc52909b8e51,225000,3,2,1474,33898,27.859944,-81.459996,unsure,unsure
1610-Reynolds-Rd-LOT-181-Lakeland-FL-33801,5e75b18ff8e7454e6074d039,82000,2,2,1080,33801,28.0230421,-81.8871997,rich,unsure
4648-Delmar-Dr-Lakeland-FL-33801,5e75b1d9f8e7454e6074d03b,58300,2,2,1508,33801,28.0659651,-81.8656167,medium,unsure
522-Skyline-Dr-E-Lakeland-FL-33801,5e75b263f8e7454e6074d03d,49500,2,1,1040,33801,28.0377851,-81.8898013,medium,unsure
906-W-9th-St-Weslaco-TX-78596,5e7d21a1ccaa4a3ba0beb94d,240000,3,3,3166,78596,26.1510985,-97.9991623,rich,rich
1514-Tierra-Bella-Weslaco-TX-78596,5e7d26fdccaa4a3ba0beb96c,235000,3,3,2585,78596,26.1210639,-98.0050656,rich,rich
3979-E-Hearne-Ave-Kingman-AZ-86409,5e7958e21f19d194c8a0228d,99980,2,--,1374,86409,35.2590583,-113.9769026,useless,useless
23646-Sage-Villa-Dr-New-Caney-TX-77357,5e76c31a10ae644708157485,364921,4,4,3237,77357,30.168019,-95.1898918,unsure,rich
1483-Crooked-Stick-Loop-Lakeland-FL-33801,5e75b412f8e7454e6074d047,44800,2,2,1176,33801,28.0638894,-81.8654657,medium,medium
1439-Schalamar-Creek-Dr-Lakeland-FL-33801,5e75b393f8e7454e6074d043,38600,2,2,1320,33801,28.0636901,-81.8669618,medium,unsure
154-Marylee-Ln-Auburndale-FL-33823,5e7c0858ccaa4a3ba0beb323,336900,4,3,2884,33823,28.1333758,-81.8164457,rich,rich
1510-Tierra-Bella-Weslaco-TX-78596,5e7d29beccaa4a3ba0beb97c,226900,4,3,2893,78596,26.1209799,-98.0049124,rich,rich
15935-Leaning-Pine-Ln-Punta-Gorda-FL-33982,5e75c90bcefc82422495f5de,496491,3,3,2247,33982,26.8850288,-82.015967,rich,rich
2816-Dixie-Rd-Lakeland-FL-33801,5e75b3f2f8e7454e6074d046,129000,2,1,724,33801,28.0578567,-81.9029918,unsure,unsure
4635-Alpine-Dr-153-Lakeland-FL-33801,5e75b4e3f8e7454e6074d04d,45000,2,2,1560,33801,28.0583177,-81.8661445,"""medium""",
4614-Arcola-Pl-Lakeland-FL-33801,5e75b4c5f8e7454e6074d04c,36200,2,2,1352,33801,28.0575707,-81.8664441,medium,medium
707-Amethyst-Dr-Weslaco-TX-78596,5e7d2554ccaa4a3ba0beb964,209900,4,3,2104,78596,26.1527481,-98.0062693,rich,rich
318-E-18th-St-APT-14-Weslaco-TX-78596,5e7d2d75ccaa4a3ba0beb993,199000,2,3,1603,78596,26.1395221,-97.987333,rich,rich
214-N-Palo-Blanco-Ln-Weslaco-TX-78596,5e7d24d4ccaa4a3ba0beb961,195000,3,3,2096,78596,26.1645665,-97.970934,unsure,unsure
18750-Montero-Ln-New-Caney-TX-77357,5e76bbe410ae644708157471,359873,4,4,3240,77357,30.1659467,-95.1877193,rich,rich
206-Crescent-Ridge-Rd-Auburndale-FL-33823,5e7c1782ccaa4a3ba0beb370,322609,4,2,2040,33823,28.1430969,-81.8061457,rich,rich
1649-S-Midway-Rd-Weslaco-TX-78596,5e7d2e42ccaa4a3ba0beb998,195000,3,2,1652,78596,26.142315,-98.0214758,unsure,unsure
1420-Pleasant-Pl-Lakeland-FL-33801,5e75b739f8e7454e6074d053,106157,--,1,892,33801,28.0630783,-81.90671809999999},,
318-E-18th-St-APT-10-Weslaco-TX-78596,5e7d2dc3ccaa4a3ba0beb995,191000,2,3,1533,78596,26.1394876,-97.9877558,rich,rich
2025-NW-46th-Ter-257-Ocala-FL-34482,5e784343cada5e08500649bd,24500,2,2,1232,34482,29.2077029,-82.1977473,poor,poor
838-S-Tennessee-Ave-Lakeland-FL-33801,5e75b7c1f8e7454e6074d057,231768,4,2,1475,33801,28.0336011,-81.9558789},,
531-Oak-Rdg-W-Lakeland-FL-33801,5e75b891f8e7454e6074d059,71464,2,2,1032,33801,28.037476,-81.889487},,
1542-E-Elm-Rd-Lakeland-FL-33801,5e75b58bf8e7454e6074d051,134900,2,1,1196,33801,28.0469817,-81.9332984,unsure,unsure
430-Perch-Pl-Lakeland-FL-33801,5e75b77af8e7454e6074d055,118478,3,--,1800,33801,28.0397862,-81.8867726,useless,useless
318-E-18th-St-APT-2-Weslaco-TX-78596,5e7d2cbaccaa4a3ba0beb98e,186000,2,3,1499,78596,26.1405723,-97.9877611,rich,rich
23323-Robinson-Pond-Dr-New-Caney-TX-77357,5e76bdd410ae644708157477,354900,4,4,3322,77357,30.1680023,-95.1978403,rich,rich
